# Generated by QuTiP: 501x4 real matrix in decimal format [',' separated values].
2550.0000000000,1.0007943851,1.0007781817,0.9999563283
2560.2000000000,0.9988635080,1.0065673559,0.9999033689
2570.4000000000,0.9998602440,0.9966154467,0.9997424734
2580.6000000000,0.9997309777,1.0009090006,1.0001261008
2590.8000000000,1.0013681410,1.0005641334,0.9996491603
2601.0000000000,0.9958924639,0.9928792552,1.0000381392
2611.2000000000,0.9996566884,1.0008727209,0.9988671520
2621.4000000000,0.9896589079,0.9995041435,1.0003806344
2631.6000000000,1.0062884219,0.9996277116,1.0002370889
2641.8000000000,0.9969771937,0.9971046060,1.0002776781
2652.0000000000,0.9996479064,0.9997005982,0.9970469319
2662.2000000000,1.0001308502,1.0007838184,0.9993515885
2672.4000000000,0.9993238226,0.9994500083,0.9997357730
2682.6000000000,1.0012298200,1.0011850958,1.0004678323
2692.8000000000,1.0005559059,0.9973695995,0.9942394461
2703.0000000000,0.9995256786,1.0005295885,0.9989714007
2713.2000000000,0.9994474250,1.0000351272,1.0000567825
2723.4000000000,0.9998999150,0.9990691210,0.9995707414
2733.6000000000,0.9942372874,1.0019249499,1.0047730795
2743.8000000000,0.9938241864,0.9997210190,1.0005138581
2754.0000000000,0.9953473256,0.9992386570,1.0014686449
2764.2000000000,0.9996606385,1.0000065612,1.0117986834
2774.4000000000,0.9991882472,0.9999668128,1.0052674784
2784.6000000000,0.9981684058,0.9998714191,1.0082264827
2794.8000000000,0.9992780271,1.0062319370,0.9995844772
2805.0000000000,0.9994049869,0.9979276957,1.0000602302
2815.2000000000,1.0010112509,1.0015494065,1.0052870624
2825.4000000000,1.0072355217,0.9999435778,0.9977890314
2835.6000000000,0.9990782843,0.9997634136,0.9989448621
2845.8000000000,1.0018248771,1.0008642440,0.9996322525
2856.0000000000,1.0233258927,1.0007702340,1.0012702544
2866.2000000000,1.0002395295,1.0022022266,1.0004759185
2876.4000000000,1.0257040348,1.0006340409,1.0001569432
2886.6000000000,0.9988072536,1.0056535188,0.9997336325
2896.8000000000,0.9999007514,1.0004651961,0.9992716140
2907.0000000000,1.0004721980,0.9998732017,0.9988596481
2917.2000000000,1.0151606103,0.9971720473,0.9997914103
2927.4000000000,0.9997568080,1.0009937318,1.0003791785
2937.6000000000,1.0008749317,0.9997001835,1.0009111668
2947.8000000000,0.9995183538,1.0026412644,0.9988626996
2958.0000000000,1.0009395397,0.9994952191,1.0037758870
2968.2000000000,1.0001543698,1.0002277118,0.9966049542
2978.4000000000,0.9969766053,0.9959724747,1.0012604975
2988.6000000000,0.9995418201,1.0000445059,0.9998850132
2998.8000000000,0.9976130978,1.0000011070,1.0004694245
3009.0000000000,0.9998549808,1.0002688564,0.9994589551
3019.2000000000,1.0005781710,1.0006085478,0.9982366486
3029.4000000000,0.9998514256,0.9982796989,0.9997734382
3039.6000000000,1.0011247922,0.9998882808,0.9997265872
3049.8000000000,0.9994628935,0.9915934789,0.9997681483
3060.0000000000,0.9969973354,1.0005796427,0.9998968860
3070.2000000000,0.9998333560,0.9994756027,1.0064445224
3080.4000000000,1.0008944235,1.0031143468,0.9924807736
3090.6000000000,1.0027018541,1.0007876467,0.9979901537
3100.8000000000,1.0043840975,0.9998821135,1.0000582658
3111.0000000000,0.9856488746,0.9996060222,1.0004033043
3121.2000000000,0.9992912769,0.9999733979,0.9980738948
3131.4000000000,0.9996445850,1.0009046622,0.9992446106
3141.6000000000,0.9990706421,1.0057317882,0.9999198509
3151.8000000000,0.9984901155,1.0013969367,0.9998936306
3162.0000000000,0.9994268088,1.0006382991,0.9992070766
3172.2000000000,1.0020245119,0.9951157829,0.9988606702
3182.4000000000,1.0016430290,0.9994865708,1.0039962974
3192.6000000000,0.9988800072,1.0007694048,1.0010113146
3202.8000000000,0.9996528887,1.0006115153,0.9952169770
3213.0000000000,1.0003623187,1.0000184054,0.9969296365
3223.2000000000,1.0003880699,1.0014327961,1.0022612604
3233.4000000000,0.9997725479,1.0020998026,0.9974635020
3243.6000000000,0.9995091920,0.9997464395,0.9985260682
3253.8000000000,0.9982018931,1.0020988291,0.9995681031
3264.0000000000,0.9993530800,0.9997814034,0.9998437177
3274.2000000000,1.0007002921,1.0010302621,1.0001902661
3284.4000000000,0.9995909802,0.9994899942,1.0001008177
3294.6000000000,0.9982985990,1.0004781938,1.0001899947
3304.8000000000,0.9989907647,1.0019966305,0.9999379272
3315.0000000000,1.0017438328,1.0025548116,1.0010268974
3325.2000000000,0.9998528184,0.9999945994,1.0021291049
3335.4000000000,1.0003038985,0.9977419035,1.0003734498
3345.6000000000,1.0023720404,0.9841254605,0.9999480475
3355.8000000000,1.0007517458,1.0017183759,0.9998240938
3366.0000000000,0.9999113965,1.0001456833,1.0000588781
3376.2000000000,0.9996962282,0.9922449650,1.0002034070
3386.4000000000,1.0015913620,1.0021247013,1.0082401717
3396.6000000000,0.9994109172,0.9997124756,0.9982371640
3406.8000000000,1.0003688007,1.0024780981,0.9996228318
3417.0000000000,0.9890808345,1.0019223785,0.9978365128
3427.2000000000,0.9987226871,0.9997586408,1.0004094756
3437.4000000000,0.9998812521,0.9954475398,0.9999143435
3447.6000000000,0.9995137646,1.0004200431,1.0001413508
3457.8000000000,0.9998001886,0.9997217233,1.0067368704
3468.0000000000,0.9939355632,0.9992166842,1.0010158980
3478.2000000000,1.0016187699,0.9980406363,1.0009886652
3488.4000000000,1.0004717504,1.0004456539,1.0002075730
3498.6000000000,0.9940213950,1.0011996436,1.0000807148
3508.8000000000,1.0002838896,1.0009421865,1.0020947837
3519.0000000000,1.0001965899,1.0023984349,1.0025574349
3529.2000000000,0.9997158191,1.0001570852,1.0025854155
3539.4000000000,0.9860415474,0.9990565513,1.0005510581
3549.6000000000,0.9997508928,0.9981726817,1.0004134851
3559.8000000000,0.9882097240,1.0002898591,0.9987719721
3570.0000000000,0.9996312358,1.0016065593,0.9996602994
3580.2000000000,1.0000556064,1.0015797555,1.0000256403
3590.4000000000,1.0004324408,0.9922146166,1.0000826505
3600.6000000000,0.9985557649,1.0001136279,1.0002729900
3610.8000000000,0.9997015912,0.9995285924,1.0002164912
3621.0000000000,1.0014889968,1.0009809827,0.9999602826
3631.2000000000,1.0024412225,0.9998603794,1.0000516935
3641.4000000000,0.9974130883,1.0009650424,0.9996796752
3651.6000000000,1.0001500380,0.9665357036,1.0000184821
3661.8000000000,0.9998567700,0.9996380254,0.9962698492
3672.0000000000,1.0001960827,0.9277665377,0.9997881327
3682.2000000000,0.9966512907,0.9991569728,0.9989266558
3692.4000000000,0.9948117660,0.9989928619,0.9995369798
3702.6000000000,0.9999379506,0.9987983577,1.0001964212
3712.8000000000,0.9977688527,0.9999056076,0.9996626108
3723.0000000000,1.0014200904,1.0010476566,0.9996505043
3733.2000000000,1.0008688915,0.9995369414,0.9763988122
3743.4000000000,0.9996476749,1.0267878238,0.9984597701
3753.6000000000,1.0170256828,1.0004103060,0.9999541563
3763.8000000000,1.0009734173,0.9980540977,1.0001456230
3774.0000000000,0.9994573381,1.0017607919,1.0022202923
3784.2000000000,0.9953716083,1.0185822696,1.0004511077
3794.4000000000,0.9918690327,1.0004935068,0.9995017984
3804.6000000000,1.0004496036,0.9991980133,1.0017314697
3814.8000000000,0.9902253604,1.0006851639,0.9986496588
3825.0000000000,0.9973471392,1.0012808473,1.0000879138
3835.2000000000,0.9996916511,1.0015012384,1.0005873325
3845.4000000000,1.0001710064,1.0301454956,1.0003251809
3855.6000000000,1.0085771800,1.0012247956,0.9994941543
3865.8000000000,1.0003483880,0.9997458997,1.0003249429
3876.0000000000,1.0084308450,1.0010970347,1.0002652544
3886.2000000000,1.0243650790,0.9981044595,1.0001226395
3896.4000000000,1.0024445778,1.0017098425,0.9996785663
3906.6000000000,0.9971378395,0.9997091701,0.9989876868
3916.8000000000,1.0004951232,1.0036800234,1.0186617453
3927.0000000000,1.0001879995,0.9995710296,0.9994340400
3937.2000000000,0.9998310924,1.0002756544,0.9986119418
3947.4000000000,0.9971002183,0.9983653119,0.9996177554
3957.6000000000,0.9996153998,0.9999815200,0.9979224596
3967.8000000000,1.0016631591,1.0020570798,0.9997941039
3978.0000000000,1.0000894989,0.9997203219,1.0001836763
3988.2000000000,1.0002954065,0.9919977824,1.0005011207
3998.4000000000,1.0004977781,1.0167160930,1.0002123137
4008.6000000000,0.9995280917,0.9971856462,0.9961244132
4018.8000000000,1.0044887499,1.0073253891,1.0001294791
4029.0000000000,1.0001051829,1.0002553989,0.9998675728
4039.2000000000,0.9995316095,1.0224617256,0.9940676124
4049.4000000000,0.9967236744,0.9950401029,0.9999785737
4059.6000000000,1.0050844605,0.9983294331,1.0003503600
4069.8000000000,1.0005862349,1.0004219375,0.9905205516
4080.0000000000,1.0000313758,0.9947373772,0.9997395011
4090.2000000000,1.0014477542,0.9998867975,1.0000223290
4100.4000000000,0.9999048515,1.0000670877,0.9998785735
4110.6000000000,1.0014248787,1.0008925073,0.9998099668
4120.8000000000,0.9998196557,1.0026940506,1.0000779215
4131.0000000000,0.9998191287,1.0013715808,0.9999091568
4141.2000000000,1.0013739347,1.0008013263,1.0001081574
4151.4000000000,0.9968862630,1.0003178537,1.0001745101
4161.6000000000,0.9998408610,1.0002297626,0.9998760178
4171.8000000000,0.9879118170,1.0011052264,0.9998953472
4182.0000000000,1.0011609470,1.0022558196,1.0000643907
4192.2000000000,1.0017382027,0.9987499659,1.0069851896
4202.4000000000,0.9999998226,1.0219322312,0.9995781146
4212.6000000000,0.9996320775,1.0001508866,1.0006977249
4222.8000000000,0.9997543250,0.9987337619,0.9959742892
4233.0000000000,0.9994791262,0.9973471154,0.9995485484
4243.2000000000,1.0009957394,0.9939145493,0.9995888152
4253.4000000000,0.9979168033,1.0010003215,1.0002324883
4263.6000000000,0.9984985400,0.9997348639,1.0000604618
4273.8000000000,0.9994081496,1.0020956382,0.9996130710
4284.0000000000,1.0013593386,1.0009388009,1.0001886498
4294.2000000000,0.9958701860,0.9882573719,0.9998707114
4304.4000000000,0.9988933049,0.9908382031,0.9995329068
4314.6000000000,1.0000065356,1.0003391721,1.0067978607
4324.8000000000,0.9997020943,1.0005691367,0.9951088661
4335.0000000000,1.0001090254,0.9997299759,0.9998325530
4345.2000000000,0.9987752300,0.9997109119,1.0003502898
4355.4000000000,1.0002631308,1.0018714157,1.0006097886
4365.6000000000,1.0015502853,0.9998395665,1.0007467356
4375.8000000000,1.0010567547,1.0003522910,0.9687705816
4386.0000000000,0.9972496923,0.9984949667,1.0056916826
4396.2000000000,1.0113832245,0.9990333431,1.0045254563
4406.4000000000,0.9996187787,0.9987236069,0.9992303153
4416.6000000000,1.0020808478,0.9999854787,0.9995035090
4426.8000000000,1.0009847719,0.9892260765,1.0016359768
4437.0000000000,0.9999231546,0.9991001891,0.9961251469
4447.2000000000,0.9958855417,1.0004632930,0.9999260795
4457.4000000000,0.9991698415,0.9955183836,0.9998814563
4467.6000000000,1.0007399068,0.9998133014,0.9998035173
4477.8000000000,0.9997619127,0.9917313834,0.9999264736
4488.0000000000,0.9995945553,0.9992192212,0.9999922522
4498.2000000000,1.0022252490,1.0002119460,0.9994368111
4508.4000000000,1.0032116229,0.9985298651,1.0000452399
4518.6000000000,1.0029857235,1.0011093358,0.9978010878
4528.8000000000,1.0005621297,0.9999547088,1.0001272058
4539.0000000000,0.9913122046,0.9998401720,0.9996763326
4549.2000000000,1.0012357912,0.9977980877,1.0045331223
4559.4000000000,1.0001967720,1.0189277710,1.0014252055
4569.6000000000,0.9969271506,0.9995113330,1.0003491817
4579.8000000000,1.0000261148,0.9958880872,1.0003222188
4590.0000000000,1.0002639123,0.9996935640,1.0001287803
4600.2000000000,0.9997605488,1.0012796704,1.0007503336
4610.4000000000,0.9978094495,1.0085851019,0.9983611357
4620.6000000000,0.9988619265,1.0000105937,0.9987591596
4630.8000000000,1.0006358170,0.9968829261,1.0000521737
4641.0000000000,0.9947185933,0.9996226351,1.0027621947
4651.2000000000,0.9997030581,0.9880082215,0.9970170428
4661.4000000000,1.0088360733,1.0005087110,1.0000686170
4671.6000000000,0.9999872257,0.9961107738,0.9992991744
4681.8000000000,0.9949672925,1.0013910490,1.0126751503
4692.0000000000,0.9998367852,0.9999203247,0.9996798860
4702.2000000000,1.0005043617,0.9979729244,1.0044958183
4712.4000000000,0.9935616006,1.0012871790,1.0088220295
4722.6000000000,1.0001274065,0.9995047999,0.9998889307
4732.8000000000,1.0000481757,0.9981867909,1.0018337529
4743.0000000000,1.0001333441,0.9949930345,0.9979493780
4753.2000000000,1.0194583452,1.0006802881,0.9998654640
4763.4000000000,1.0031537572,0.9992207499,1.0005324897
4773.6000000000,1.0012020781,1.0022978236,1.0050933478
4783.8000000000,1.0011427997,0.9963924130,1.0003252078
4794.0000000000,1.0012207867,0.9967012423,1.0000473104
4804.2000000000,0.9981453160,1.0015148982,1.0001622797
4814.4000000000,0.9960170337,0.9996529338,1.0001950062
4824.6000000000,0.9973904774,0.9771004057,1.0002875084
4834.8000000000,1.0007053544,0.9982168819,0.9983927077
4845.0000000000,1.0002815584,1.0012941060,0.9998820553
4855.2000000000,1.0009797099,1.0005808715,1.0003808125
4865.4000000000,0.9994970992,0.9998672821,1.0001343832
4875.6000000000,0.9816935553,1.0000056381,0.9993505504
4885.8000000000,0.9999869758,1.0011577784,0.9998631112
4896.0000000000,1.0006761647,1.0001592502,0.9858199311
4906.2000000000,1.0053469553,1.0032315924,1.0010415830
4916.4000000000,1.0001251634,1.0009510582,1.0094636852
4926.6000000000,0.9974274400,1.0004871710,1.0014133259
4936.8000000000,0.9991310378,0.9997697957,1.0003366109
4947.0000000000,0.9973675460,0.9998112050,1.0000570848
4957.2000000000,1.0000900914,1.0009649583,0.9999034886
4967.4000000000,1.0008795494,0.9971788099,1.0003602240
4977.6000000000,0.9947734903,1.0005686694,1.0008861942
4987.8000000000,0.9991500421,0.9976237206,1.0002056218
4998.0000000000,0.9999440277,1.0008856072,1.0022003049
5008.2000000000,1.0003180139,0.9995417589,1.0002290170
5018.4000000000,1.0007814976,0.9994814212,1.0000357977
5028.6000000000,1.0001467407,1.0006851199,1.0003465400
5038.8000000000,0.9995241856,1.0007712993,0.9998100943
5049.0000000000,0.9942578980,1.0005345079,1.0000844652
5059.2000000000,0.9964413523,1.0040159222,1.0006223601
5069.4000000000,0.9981109915,1.0051198583,1.0005060136
5079.6000000000,0.9994637320,0.9996679510,0.9991124472
5089.8000000000,1.0002949458,0.9993222883,1.0001451387
5100.0000000000,0.9997800969,0.9917111866,1.0003696071
